year,type,discipline,event,as,athlete_id,noc,team,place,tied,medal,First_Name,Last_Name
2004.0,Summer,Athletics,"4 × 400 metres Relay, Women (Olympic)",Sathi Geetha,108301,IND,India,7.0,False,,Sathi,Geetha
2008.0,Summer,Athletics,"4 × 400 metres Relay, Women (Olympic)",Sathi Geetha,108301,IND,India,6.0,False,,Sathi,Geetha
2000.0,Summer,Hockey,"Hockey, Men (Olympic)",Devesh Chauhan,108998,IND,India,,False,,Devesh,Chauhan
2004.0,Summer,Hockey,"Hockey, Men (Olympic)",Devesh Chauhan,108998,IND,India,7.0,False,,Devesh,Chauhan
2004.0,Summer,Hockey,"Hockey, Men (Olympic)",Adrian D'Souza,108999,IND,India,7.0,False,,Adrian,D'Souza
2004.0,Summer,Hockey,"Hockey, Men (Olympic)",Arjun Halappa,109000,IND,India,7.0,False,,Arjun,Halappa
2004.0,Summer,Hockey,"Hockey, Men (Olympic)",Vikram Pillay,109001,IND,India,7.0,False,,Vikram,Pillay
2004.0,Summer,Hockey,"Hockey, Men (Olympic)",Viren Rasquinha,109002,IND,India,7.0,False,,Viren,Rasquinha
2004.0,Summer,Hockey,"Hockey, Men (Olympic)",Adam Sinclair,109003,IND,India,7.0,False,,Adam,Sinclair
2004.0,Summer,Hockey,"Hockey, Men (Olympic)",Harpal Singh,109004,IND,India,7.0,False,,Harpal,Singh
2004.0,Summer,Hockey,"Hockey, Men (Olympic)",Prabhjot Singh,109005,IND,India,7.0,False,,Prabhjot,Singh
2004.0,Summer,Hockey,"Hockey, Men (Olympic)",Sandeep Singh,109006,IND,India,7.0,False,,Sandeep,Singh
2012.0,Summer,Hockey,"Hockey, Men (Olympic)",Sandeep Singh,109006,IND,India,12.0,False,,Sandeep,Singh
2004.0,Summer,Hockey,"Hockey, Men (Olympic)",Ignace Tirkey,109008,IND,India,7.0,False,,Ignace,Tirkey
2012.0,Summer,Hockey,"Hockey, Men (Olympic)",Ignace Tirkey,109008,IND,India,12.0,False,,Ignace,Tirkey
2004.0,Summer,Hockey,"Hockey, Men (Olympic)",William Xalco,109009,IND,India,7.0,False,,William,Xalco
2006.0,Winter,Alpine Skiing (Skiing),"Giant Slalom, Men (Olympic)",Hira Lal,110832,IND,,,False,,Hira,Lal
2006.0,Winter,Alpine Skiing (Skiing),"Giant Slalom, Women (Olympic)",Neha Ahuja,110918,IND,,42.0,False,,Neha,Ahuja
2006.0,Winter,Alpine Skiing (Skiing),"Slalom, Women (Olympic)",Neha Ahuja,110918,IND,,51.0,False,,Neha,Ahuja
2006.0,Winter,Cross Country Skiing (Skiing),"Sprint, Men (Olympic)",Bahadur Gurung Gupta,110945,IND,,78.0,False,,Bahadur,Gurung
2008.0,Summer,Archery,"Individual, Women (Olympic)",Bombayla Devi,111510,IND,,48.0,True,,Bombayla,Devi
2008.0,Summer,Archery,"Team, Women (Olympic)",Bombayla Devi,111510,IND,India,7.0,False,,Bombayla,Devi
2012.0,Summer,Archery,"Individual, Women (Olympic)",Bombayla Devi,111510,IND,,17.0,True,,Bombayla,Devi
2012.0,Summer,Archery,"Team, Women (Olympic)",Bombayla Devi,111510,IND,India,9.0,True,,Bombayla,Devi
2016.0,Summer,Archery,"Individual, Women (Olympic)",Bombayla Devi,111510,IND,,9.0,True,,Bombayla,Devi
2016.0,Summer,Archery,"Team, Women (Olympic)",Bombayla Devi,111510,IND,India,6.0,False,,Bombayla,Devi
2008.0,Summer,Archery,"Individual, Women (Olympic)",Pranitha Vardhineni,111512,IND,,30.0,False,,Pranitha,Vardhineni
2008.0,Summer,Archery,"Team, Women (Olympic)",Pranitha Vardhineni,111512,IND,India,7.0,False,,Pranitha,Vardhineni
2008.0,Summer,Archery,"Individual, Men (Olympic)",Mangal Singh,111557,IND,,25.0,True,,Mangal,Singh
2008.0,Summer,Sailing,"One Person Dinghy, Open (Olympic)",Nachhatar Johal,111671,IND,,23.0,False,,Nachhatar,Johal
2008.0,Summer,Shooting,"Air Rifle, 10 metres, Women (Olympic)",Avneet Sidhu,111726,IND,,39.0,False,,Avneet,Sidhu
2008.0,Summer,Shooting,"Small-Bore Rifle, Three Positions, 50 metres, Women (Olympic)",Avneet Sidhu,111726,IND,,42.0,False,,Avneet,Sidhu
2008.0,Summer,Shooting,"Air Pistol, 10 metres, Men (Olympic)",Samresh Jung,111746,IND,,41.0,False,,Samresh,Jung
2008.0,Summer,Shooting,"Free Pistol, 50 metres, Men (Olympic)",Samresh Jung,111746,IND,,41.0,False,,Samresh,Jung
2008.0,Summer,Boxing,"Light-Heavyweight, Men (Olympic)",Dinesh Kumar,112184,IND,,17.0,True,,Dinesh,Kumar
2008.0,Summer,Swimming (Aquatics),"100 metres Breaststroke, Men (Olympic)",Sandeep Sejwal,112242,IND,,38.0,False,,Sandeep,Sejwal
2008.0,Summer,Swimming (Aquatics),"200 metres Breaststroke, Men (Olympic)",Sandeep Sejwal,112242,IND,,36.0,False,,Sandeep,Sejwal
2008.0,Summer,Rowing,"Single Sculls, Men (Olympic)",Bajrang Takhar,112350,IND,,21.0,False,,Bajrang,Takhar
2008.0,Summer,Badminton,"Singles, Women (Olympic)",Saina Nehwal,112486,IND,,5.0,True,,Saina,Nehwal
2012.0,Summer,Badminton,"Singles, Women (Olympic)",Saina Nehwal,112486,IND,,3.0,False,Bronze,Saina,Nehwal
2016.0,Summer,Badminton,"Singles, Women (Olympic)",Saina Nehwal,112486,IND,,14.0,True,,Saina,Nehwal
2008.0,Summer,Judo,"Extra-Lightweight, Women (Olympic)",Khumujam Devi,112623,IND,,19.0,True,,Khumujam,Devi
2008.0,Summer,Judo,"Half-Heavyweight, Women (Olympic)",Divya Tewar,112624,IND,,13.0,True,,Divya,Tewar
2008.0,Summer,Badminton,"Singles, Men (Olympic)",Anup Sridhar,112832,IND,,17.0,True,,Anup,Sridhar
2008.0,Summer,Boxing,"Featherweight, Men (Olympic)",Anthresh Lakra,112944,IND,,17.0,True,,Anthresh,Lakra
2008.0,Summer,Boxing,"Flyweight, Men (Olympic)",Jitender Kumar,112986,IND,,5.0,True,,Jitender,Kumar
2008.0,Summer,Athletics,"Heptathlon, Women (Olympic)",Sushmitha Singha Roy,114364,IND,,31.0,False,,Sushmitha,Singha
2008.0,Summer,Athletics,"Discus Throw, Women (Olympic)",Krishna Poonia,114424,IND,,23.0,False,,Krishna,Poonia
2012.0,Summer,Athletics,"Discus Throw, Women (Olympic)",Krishna Poonia,114424,IND,,6.0,False,,Krishna,Poonia
2008.0,Summer,Athletics,"10,000 metres, Women (Olympic)",Preeja Sreedharan,114506,IND,,23.0,False,,Preeja,Sreedharan
2008.0,Summer,Athletics,"400 metres, Women (Olympic)",Mandeep Kaur,114813,IND,,6.0,False,,Mandeep,Kaur
2008.0,Summer,Athletics,"4 × 400 metres Relay, Women (Olympic)",Mandeep Kaur,114813,IND,India,6.0,False,,Mandeep,Kaur
2008.0,Summer,Athletics,"10,000 metres, Men (Olympic)",Surendra Singh,114978,IND,,26.0,False,,Surendra,Singh
2008.0,Summer,Athletics,"Triple Jump, Men (Olympic)",Renjith Maheshwary,115037,IND,,35.0,False,,Renjith,Maheshwary
2012.0,Summer,Athletics,"Triple Jump, Men (Olympic)",Renjith Maheshwary,115037,IND,,,False,,Renjith,Maheshwary
2016.0,Summer,Athletics,"Triple Jump, Men (Olympic)",Renjith Maheshwary,115037,IND,,30.0,False,,Renjith,Maheshwary
1984.0,Summer,Hockey,"Hockey, Men (Olympic)",Rajinder Singh,115127,IND,India,5.0,False,,Rajinder,Singh
2008.0,Summer,Swimming (Aquatics),"50 metres Freestyle, Men (Olympic)",Virdhawal Khade,115587,IND,,40.0,False,,Virdhawal,Khade
2008.0,Summer,Swimming (Aquatics),"100 metres Freestyle, Men (Olympic)",Virdhawal Khade,115587,IND,,42.0,False,,Virdhawal,Khade
2008.0,Summer,Swimming (Aquatics),"200 metres Freestyle, Men (Olympic)",Virdhawal Khade,115587,IND,,48.0,False,,Virdhawal,Khade
2008.0,Summer,Swimming (Aquatics),"200 metres Butterfly, Men (Olympic)",Rehan Poncha,115778,IND,,40.0,False,,Rehan,Poncha
2008.0,Summer,Swimming (Aquatics),"100 metres Butterfly, Men (Olympic)",Ankur Poseria,115907,IND,,57.0,False,,Ankur,Poseria
2008.0,Summer,Wrestling,"Super-Heavyweight, Freestyle, Men (Olympic)",Rajiv Tomar,117131,IND,,16.0,False,,Rajiv,Tomar
2008.0,Summer,Shooting,"Small-Bore Rifle, Three Positions, 50 metres, Men (Olympic)",Sanjeev Rajput,117322,IND,,26.0,False,,Sanjeev,Rajput
2008.0,Summer,Shooting,"Small-Bore Rifle, Prone, 50 metres, Men (Olympic)",Sanjeev Rajput,117322,IND,,26.0,False,,Sanjeev,Rajput
2012.0,Summer,Shooting,"Small-Bore Rifle, Three Positions, 50 metres, Men (Olympic)",Sanjeev Rajput,117322,IND,,26.0,False,,Sanjeev,Rajput
2020.0,Summer,Shooting,"Small-Bore Rifle, Three Positions, 50 metres, Men (Olympic)",Sanjeev Rajput,117322,IND,,32.0,False,,Sanjeev,Rajput
2008.0,Summer,Table Tennis,"Singles, Women (Olympic)",Neha Aggarwal,117500,IND,,64.0,True,,Neha,Aggarwal
2008.0,Summer,Tennis,"Singles, Women (Olympic)",Sania Mirza,117613,IND,,33.0,True,,Sania,Mirza
2008.0,Summer,Tennis,"Doubles, Women (Olympic)",Sania Mirza,117613,IND,Sunitha Rao,9.0,True,,Sania,Mirza
2012.0,Summer,Tennis,"Doubles, Mixed (Olympic)",Sania Mirza,117613,IND,Leander Paes,5.0,True,,Sania,Mirza
2012.0,Summer,Tennis,"Doubles, Women (Olympic)",Sania Mirza,117613,IND,Rushmi Chakravarthi,17.0,True,,Sania,Mirza
2016.0,Summer,Tennis,"Doubles, Mixed (Olympic)",Sania Mirza,117613,IND,Rohan Bopanna,4.0,False,,Sania,Mirza
2016.0,Summer,Tennis,"Doubles, Women (Olympic)",Sania Mirza,117613,IND,Prarthana Thombare,17.0,True,,Sania,Mirza
2020.0,Summer,Tennis,"Doubles, Women (Olympic)",Sania Mirza,117613,IND,Ankita Raina,17.0,True,,Sania,Mirza
2008.0,Summer,Tennis,"Doubles, Women (Olympic)",Sunitha Rao,117631,IND,Sania Mirza,9.0,True,,Sunitha,Rao
2008.0,Summer,Rowing,"Lightweight Double Sculls, Men (Olympic)",Devender Khandwal,118015,IND,Manjit Singh,18.0,False,,Devender,Khandwal
2008.0,Summer,Rowing,"Lightweight Double Sculls, Men (Olympic)",Manjit Singh,118016,IND,Devender Khandwal,18.0,False,,Manjit,Singh
2012.0,Summer,Rowing,"Lightweight Double Sculls, Men (Olympic)",Manjit Singh,118016,IND,Sandeep Kumar,19.0,False,,Manjit,Singh
2010.0,Winter,Alpine Skiing (Skiing),"Giant Slalom, Men (Olympic)",Jamyang Namgial,118381,IND,,81.0,False,,Jamyang,Namgial
2010.0,Winter,Cross Country Skiing (Skiing),"15 kilometres, Men (Olympic)",Tashi Lundup,118849,IND,,83.0,False,,Tashi,Lundup
1932.0,Summer,Hockey,"Hockey, Men (Olympic)",Muhammad Aslam,119991,IND,British India,1.0,False,Gold,Muhammad,Aslam
1932.0,Summer,Hockey,"Hockey, Men (Olympic)",Frank Brewin,119992,IND,British India,1.0,False,Gold,Frank,Brewin
2012.0,Summer,Wrestling,"Featherweight, Freestyle, Men (Olympic)",Amit Kumar,120067,IND,,10.0,False,,Amit,Kumar
2012.0,Summer,Athletics,"50 kilometres Race Walk, Men (Olympic)",Basant Bahadur Rana,120169,IND,,33.0,False,,Basant,Bahadur
2012.0,Summer,Athletics,"20 kilometres Race Walk, Men (Olympic)",Irfan Kolothum Thodi,120170,IND,,10.0,False,,Irfan,Kolothum
2020.0,Summer,Athletics,"20 kilometres Race Walk, Men (Olympic)",Irfan Kolothum Thodi,120170,IND,,51.0,False,,Irfan,Kolothum
2012.0,Summer,Tennis,"Doubles, Women (Olympic)",Rushmi Chakravarthi,120264,IND,Sania Mirza,17.0,True,,Rushmi,Chakravarthi
2012.0,Summer,Archery,"Individual, Men (Olympic)",Jayanta Talukdar,120666,IND,,33.0,True,,Jayanta,Talukdar
2012.0,Summer,Archery,"Team, Men (Olympic)",Jayanta Talukdar,120666,IND,India,9.0,True,,Jayanta,Talukdar
2012.0,Summer,Archery,"Individual, Women (Olympic)",Deepika Kumari,120667,IND,,33.0,True,,Deepika,Kumari
2012.0,Summer,Archery,"Team, Women (Olympic)",Deepika Kumari,120667,IND,India,9.0,True,,Deepika,Kumari
2016.0,Summer,Archery,"Individual, Women (Olympic)",Deepika Kumari,120667,IND,,9.0,True,,Deepika,Kumari
2016.0,Summer,Archery,"Team, Women (Olympic)",Deepika Kumari,120667,IND,India,6.0,False,,Deepika,Kumari
2020.0,Summer,Archery,"Team, Mixed (Olympic)",Deepika Kumari,120667,IND,Pravin Jadhav,6.0,False,,Deepika,Kumari
2020.0,Summer,Archery,"Individual, Women (Olympic)",Deepika Kumari,120667,IND,,8.0,False,,Deepika,Kumari
2012.0,Summer,Archery,"Individual, Women (Olympic)",Chekrovolu Swuro,120668,IND,,33.0,True,,Chekrovolu,Swuro
2012.0,Summer,Archery,"Team, Women (Olympic)",Chekrovolu Swuro,120668,IND,India,9.0,True,,Chekrovolu,Swuro
2012.0,Summer,Archery,"Individual, Men (Olympic)",Rahul Banerjee,120669,IND,,17.0,True,,Rahul,Banerjee
2012.0,Summer,Archery,"Team, Men (Olympic)",Rahul Banerjee,120669,IND,India,9.0,True,,Rahul,Banerjee
2012.0,Summer,Boxing,"Light-Flyweight, Men (Olympic)",Devendro Singh Laishram,120751,IND,,5.0,True,,Devendro,Singh
2012.0,Summer,Boxing,"Lightweight, Men (Olympic)",Jai Bhagwan,120752,IND,,9.0,True,,Jai,Bhagwan
2012.0,Summer,Boxing,"Light-Welterweight, Men (Olympic)",Manoj Kumar,120753,IND,,9.0,True,,Manoj,Kumar
2016.0,Summer,Boxing,"Light-Welterweight, Men (Olympic)",Manoj Kumar,120753,IND,,9.0,True,,Manoj,Kumar
2010.0,Summer,Boxing,"Lightweight, Boys (YOG)",Vikas Krishan Yadav,120754,IND,,3.0,False,Bronze,Vikas,Krishan
2012.0,Summer,Boxing,"Welterweight, Men (Olympic)",Vikas Krishan Yadav,120754,IND,,9.0,True,,Vikas,Krishan
2016.0,Summer,Boxing,"Middleweight, Men (Olympic)",Vikas Krishan Yadav,120754,IND,,5.0,True,,Vikas,Krishan
2020.0,Summer,Boxing,"Welterweight, Men (Olympic)",Vikas Krishan Yadav,120754,IND,,17.0,True,,Vikas,Krishan
2012.0,Summer,Swimming (Aquatics),"1,500 metres Freestyle, Men (Olympic)",Gagan Ullalmath,120764,IND,,31.0,False,,Gagan,Ullalmath
2012.0,Summer,Hockey,"Hockey, Men (Olympic)",Shivendra Singh,120766,IND,India,12.0,False,,Shivendra,Singh
2012.0,Summer,Hockey,"Hockey, Men (Olympic)",Gurbaj Singh,120767,IND,India,12.0,False,,Gurbaj,Singh
2012.0,Summer,Hockey,"Hockey, Men (Olympic)",Danish Mujtaba,120768,IND,India,12.0,False,,Danish,Mujtaba
2016.0,Summer,Hockey,"Hockey, Men (Olympic)",Danish Mujtaba,120768,IND,India,8.0,False,,Danish,Mujtaba
2012.0,Summer,Hockey,"Hockey, Men (Olympic)",Manpreet Singh,120770,IND,India,12.0,False,,Manpreet,Singh
2016.0,Summer,Hockey,"Hockey, Men (Olympic)",Manpreet Singh,120770,IND,India,8.0,False,,Manpreet,Singh
2020.0,Summer,Hockey,"Hockey, Men (Olympic)",Manpreet Singh,120770,IND,India,3.0,False,Bronze,Manpreet,Singh
2012.0,Summer,Hockey,"Hockey, Men (Olympic)",Dharamvir Singh,120771,IND,India,12.0,False,,Dharamvir,Singh
2012.0,Summer,Hockey,"Hockey, Men (Olympic)",Sreejesh Parattu Raveendran,120849,IND,India,12.0,False,,Sreejesh,Parattu
2016.0,Summer,Hockey,"Hockey, Men (Olympic)",Sreejesh Parattu Raveendran,120849,IND,India,8.0,False,,Sreejesh,Parattu
2020.0,Summer,Hockey,"Hockey, Men (Olympic)",Sreejesh Parattu Raveendran,120849,IND,India,3.0,False,Bronze,Sreejesh,Parattu
2012.0,Summer,Hockey,"Hockey, Men (Olympic)",S. K. Uthappa,120850,IND,India,12.0,False,,S.,K.
2016.0,Summer,Hockey,"Hockey, Men (Olympic)",S. K. Uthappa,120850,IND,India,8.0,False,,S.,K.
2012.0,Summer,Hockey,"Hockey, Men (Olympic)",Bharat Kumar Chetri,120851,IND,India,12.0,False,,Bharat,Kumar
2012.0,Summer,Hockey,"Hockey, Men (Olympic)",Raghunath Vokkaliga Ramachandra,120852,IND,India,12.0,False,,Raghunath,Vokkaliga
2016.0,Summer,Hockey,"Hockey, Men (Olympic)",Raghunath Vokkaliga Ramachandra,120852,IND,India,8.0,False,,Raghunath,Vokkaliga
2012.0,Summer,Hockey,"Hockey, Men (Olympic)",Sunil Sowmarpet Vitalacharya,120853,IND,India,12.0,False,,Sunil,Sowmarpet
2016.0,Summer,Hockey,"Hockey, Men (Olympic)",Sunil Sowmarpet Vitalacharya,120853,IND,India,8.0,False,,Sunil,Sowmarpet
2012.0,Summer,Hockey,"Hockey, Men (Olympic)",Birendra Lakra,120854,IND,India,12.0,False,,Birendra,Lakra
2020.0,Summer,Hockey,"Hockey, Men (Olympic)",Birendra Lakra,120854,IND,India,3.0,False,Bronze,Birendra,Lakra
2012.0,Summer,Hockey,"Hockey, Men (Olympic)",Tushar Khandker,120855,IND,India,12.0,False,,Tushar,Khandker
2012.0,Summer,Hockey,"Hockey, Men (Olympic)",Gurvinder Singh Chandi,120856,IND,India,12.0,False,,Gurvinder,Singh
2012.0,Summer,Hockey,"Hockey, Men (Olympic)",Sardar Singh,120857,IND,India,12.0,False,,Sardar,Singh
2016.0,Summer,Hockey,"Hockey, Men (Olympic)",Sardar Singh,120857,IND,India,8.0,False,,Sardar,Singh
2012.0,Summer,Rowing,"Single Sculls, Men (Olympic)",Sawarn Singh,120935,IND,,16.0,False,,Sawarn,Singh
2012.0,Summer,Rowing,"Lightweight Double Sculls, Men (Olympic)",Sandeep Kumar,120936,IND,Manjit Singh,19.0,False,,Sandeep,Kumar
2012.0,Summer,Shooting,"Sporting Pistol, 25 metres, Women (Olympic)",Rahi Sarnobat,121001,IND,,19.0,False,,Rahi,Sarnobat
2020.0,Summer,Shooting,"Sporting Pistol, 25 metres, Women (Olympic)",Rahi Sarnobat,121001,IND,,32.0,False,,Rahi,Sarnobat
2012.0,Summer,Shooting,"Air Pistol, 10 metres, Women (Olympic)",Heena Sidhu,121002,IND,,12.0,False,,Heena,Sidhu
2016.0,Summer,Shooting,"Air Pistol, 10 metres, Women (Olympic)",Heena Sidhu,121002,IND,,14.0,False,,Heena,Sidhu
2016.0,Summer,Shooting,"Sporting Pistol, 25 metres, Women (Olympic)",Heena Sidhu,121002,IND,,20.0,False,,Heena,Sidhu
2012.0,Summer,Shooting,"Air Pistol, 10 metres, Women (Olympic)",Annu Raj Singh,121003,IND,,23.0,False,,Annu,Raj
2012.0,Summer,Shooting,"Sporting Pistol, 25 metres, Women (Olympic)",Annu Raj Singh,121003,IND,,30.0,False,,Annu,Raj
2012.0,Summer,Athletics,"Triple Jump, Women (Olympic)",Mayookha Johny,121462,IND,,22.0,False,,Mayookha,Johny
2012.0,Summer,Athletics,"Marathon, Men (Olympic)",Ram Singh Yadav,121463,IND,,78.0,False,,Ram,Singh
2012.0,Summer,Athletics,"3,000 metres Steeplechase, Women (Olympic)",Sudha Singh,121464,IND,,13.0,False,,Sudha,Singh
2016.0,Summer,Athletics,"3,000 metres Steeplechase, Women (Olympic)",Sudha Singh,121464,IND,,9.0,False,,Sudha,Singh
2012.0,Summer,Athletics,"800 metres, Women (Olympic)",Tintu Luka,121465,IND,,5.0,False,,Tintu,Luka
2016.0,Summer,Athletics,"800 metres, Women (Olympic)",Tintu Luka,121465,IND,,6.0,False,,Tintu,Luka
2016.0,Summer,Athletics,"4 × 400 metres Relay, Women (Olympic)",Tintu Luka,121465,IND,India,,False,,Tintu,Luka
2012.0,Summer,Athletics,"Shot Put, Men (Olympic)",Om Prakash Singh Karhana,121467,IND,,16.0,False,,Om,Prakash
2012.0,Summer,Athletics,"20 kilometres Race Walk, Men (Olympic)",Gurmeet Singh,121468,IND,,32.0,False,,Gurmeet,Singh
2016.0,Summer,Athletics,"20 kilometres Race Walk, Men (Olympic)",Gurmeet Singh,121468,IND,,,False,,Gurmeet,Singh
2012.0,Summer,Weightlifting,"Flyweight, Women (Olympic)",Soniya Chanu Ngangbam,121547,IND,,7.0,False,,Soniya,Chanu
2012.0,Summer,Weightlifting,"Lightweight, Men (Olympic)",Ravi Kumar Katulu,121549,IND,,12.0,False,,Ravi,Kumar
2012.0,Summer,Table Tennis,"Singles, Men (Olympic)",Soumyajit Ghosh,122479,IND,,33.0,True,,Soumyajit,Ghosh
2016.0,Summer,Table Tennis,"Singles, Men (Olympic)",Soumyajit Ghosh,122479,IND,,49.0,True,,Soumyajit,Ghosh
2012.0,Summer,Table Tennis,"Singles, Women (Olympic)",Ankita Das,122481,IND,,49.0,True,,Ankita,Das
2010.0,Summer,Boxing,"Bantamweight, Boys (YOG)",Shiva Thapa,122482,IND,,2.0,False,Silver,Shiva,Thapa
2012.0,Summer,Boxing,"Bantamweight, Men (Olympic)",Shiva Thapa,122482,IND,,17.0,True,,Shiva,Thapa
2016.0,Summer,Boxing,"Bantamweight, Men (Olympic)",Shiva Thapa,122482,IND,,17.0,True,,Shiva,Thapa
2012.0,Summer,Boxing,"Light-Heavyweight, Men (Olympic)",Sumit Sangwan,122483,IND,,17.0,True,,Sumit,Sangwan
2012.0,Summer,Boxing,"Flyweight, Women (Olympic)",Mary Kom,122492,IND,,3.0,True,Bronze,Mary,Kom
2020.0,Summer,Boxing,"Flyweight, Women (Olympic)",Mary Kom,122492,IND,,9.0,True,,Mary,Kom
2012.0,Summer,Athletics,"20 kilometres Race Walk, Men (Olympic)",Baljinder Singh,123306,IND,,41.0,False,,Baljinder,Singh
2012.0,Summer,Athletics,"High Jump, Women (Olympic)",Sahana Kumari,123308,IND,,28.0,True,,Sahana,Kumari
2012.0,Summer,Wrestling,"Middleweight, Freestyle, Men (Olympic)",Narsingh Yadav,123352,IND,,13.0,False,,Narsingh,Yadav
2016.0,Summer,Wrestling,"Middleweight, Freestyle, Men (Olympic)",Narsingh Yadav,123352,IND,,,False,,Narsingh,Yadav
2012.0,Summer,Wrestling,"Lightweight, Freestyle, Women (Olympic)",Geeta Phogat,123354,IND,,13.0,False,,Geeta,Phogat
2012.0,Summer,Judo,"Half-Middleweight, Women (Olympic)",Garima Chaudhary,123367,IND,,17.0,True,,Garima,Chaudhary
2012.0,Summer,Tennis,"Doubles, Men (Olympic)",Rohan Bopanna,123874,IND,Mahesh Bhupathi,9.0,True,,Rohan,Bopanna
2016.0,Summer,Tennis,"Doubles, Mixed (Olympic)",Rohan Bopanna,123874,IND,Sania Mirza,4.0,False,,Rohan,Bopanna
2016.0,Summer,Tennis,"Doubles, Men (Olympic)",Rohan Bopanna,123874,IND,Leander Paes,17.0,True,,Rohan,Bopanna
2012.0,Summer,Tennis,"Singles, Men (Olympic)",Somdev Devvarman,123875,IND,,33.0,True,,Somdev,Devvarman
2012.0,Summer,Tennis,"Singles, Men (Olympic)",Jagadeesan Vishnuvardhan,123878,IND,,33.0,True,,Jagadeesan,Vishnuvardhan
2012.0,Summer,Tennis,"Doubles, Men (Olympic)",Jagadeesan Vishnuvardhan,123878,IND,Leander Paes,9.0,True,,Jagadeesan,Vishnuvardhan
2012.0,Summer,Shooting,"Small-Bore Rifle, Prone, 50 metres, Men (Olympic)",Joydeep Karmakar,124805,IND,,4.0,False,,Joydeep,Karmakar
2012.0,Summer,Shooting,"Double Trap, Men (Olympic)",Ronjan Sodhi,124809,IND,,11.0,False,,Ronjan,Sodhi
2012.0,Summer,Shooting,"Air Pistol, 10 metres, Men (Olympic)",Vijay Kumar,124813,IND,,31.0,False,,Vijay,Kumar
2012.0,Summer,Shooting,"Rapid-Fire Pistol, 25 metres, Men (Olympic)",Vijay Kumar,124813,IND,,2.0,False,Silver,Vijay,Kumar
2012.0,Summer,Shooting,"Trap, Women (Olympic)",Shagun Chowdhary,124856,IND,,20.0,False,,Shagun,Chowdhary
2012.0,Summer,Badminton,"Doubles, Mixed (Olympic)",Jwala Gutta,125116,IND,V. Diju,13.0,True,,Jwala,Gutta
2012.0,Summer,Badminton,"Doubles, Women (Olympic)",Jwala Gutta,125116,IND,Ashwini Ponnappa,8.0,True,,Jwala,Gutta
2016.0,Summer,Badminton,"Doubles, Women (Olympic)",Jwala Gutta,125116,IND,Ashwini Ponnappa,9.0,True,,Jwala,Gutta
2012.0,Summer,Badminton,"Doubles, Women (Olympic)",Ashwini Ponnappa,125117,IND,Jwala Gutta,8.0,True,,Ashwini,Ponnappa
2016.0,Summer,Badminton,"Doubles, Women (Olympic)",Ashwini Ponnappa,125117,IND,Jwala Gutta,9.0,True,,Ashwini,Ponnappa
2012.0,Summer,Badminton,"Singles, Men (Olympic)",Parupalli Kashyap,125680,IND,,5.0,True,,Parupalli,Kashyap
2012.0,Summer,Badminton,"Doubles, Mixed (Olympic)",V. Diju,125686,IND,Jwala Gutta,13.0,True,,V.,Diju
2014.0,Winter,Alpine Skiing (Skiing),"Giant Slalom, Men (Olympic)",Himanshu Thakur,127893,IND,,72.0,False,,Himanshu,Thakur
2014.0,Winter,Cross Country Skiing (Skiing),"15 kilometres, Men (Olympic)",Nadeem Iqbal,127894,IND,,85.0,False,,Nadeem,Iqbal
2016.0,Summer,Archery,"Individual, Women (Olympic)",Laxmirani Majhi,130536,IND,,33.0,True,,Laxmirani,Majhi
2016.0,Summer,Archery,"Team, Women (Olympic)",Laxmirani Majhi,130536,IND,India,6.0,False,,Laxmirani,Majhi
2016.0,Summer,Athletics,"4 × 400 metres Relay, Women (Olympic)",Anilda Thomas,130537,IND,India,,False,,Anilda,Thomas
2016.0,Summer,Athletics,"100 metres, Women (Olympic)",Dutee Chand,130540,IND,,6.0,False,,Dutee,Chand
2020.0,Summer,Athletics,"100 metres, Women (Olympic)",Dutee Chand,130540,IND,,7.0,False,,Dutee,Chand
2020.0,Summer,Athletics,"200 metres, Women (Olympic)",Dutee Chand,130540,IND,,7.0,False,,Dutee,Chand
2016.0,Summer,Athletics,"Marathon, Women (Olympic)",O. P. Jaisha,130541,IND,,89.0,False,,O.,P.
2016.0,Summer,Athletics,"Marathon, Women (Olympic)",Kavita Tungar,130543,IND,,120.0,False,,Kavita,Tungar
2010.0,Summer,Athletics,"5,000 metres Race Walk, Girls (YOG)",Khushbir Kaur,130544,IND,,13.0,False,,Khushbir,Kaur
2016.0,Summer,Athletics,"20 kilometres Race Walk, Women (Olympic)",Khushbir Kaur,130544,IND,,54.0,False,,Khushbir,Kaur
2016.0,Summer,Athletics,"3,000 metres Steeplechase, Women (Olympic)",Lalita Babar,130545,IND,,10.0,False,,Lalita,Babar
2016.0,Summer,Athletics,"400 metres, Women (Olympic)",Nirmala Sheoran,130546,IND,,,False,,Nirmala,Sheoran
2016.0,Summer,Athletics,"4 × 400 metres Relay, Women (Olympic)",Nirmala Sheoran,130546,IND,India,,False,,Nirmala,Sheoran
2016.0,Summer,Athletics,"4 × 400 metres Relay, Women (Olympic)",M. R. Povamma,130547,IND,India,,False,,M.,R.
2016.0,Summer,Athletics,"20 kilometres Race Walk, Women (Olympic)",Sapna Punia,130548,IND,,,False,,Sapna,Punia
2016.0,Summer,Athletics,"200 metres, Women (Olympic)",Srabani Nanda,130549,IND,,6.0,False,,Srabani,Nanda
